"id","name","code","account_type","chart_template_id/id","reconcile"
"a_1000000000","สินทรัพย์","1000000000","asset_current","account_kmitl.chart","False"
"a_1100000000","สินทรัพย์หมุนเวียน","1100000000","asset_current","account_kmitl.chart","False"
"a_1110000000","เงินสดและรายการเทียบเท่าเงินสด","1110000000","asset_current","account_kmitl.chart","False"
"a_1110000001","ธ.กสิกรไทย/เทคโน/SA-034-3-83718-6","1110000001","asset_cash","account_kmitl.chart","True"
"a_1111000000","เงินสดในมือ","1111000000","asset_current","account_kmitl.chart","False"
"a_1111000001","เงินสดเงินงบประมาณ","1111000001","asset_current","account_kmitl.chart","False"
"a_1111000002","เงินสดเงินรายได้สถาบันฯ","1111000002","asset_current","account_kmitl.chart","False"
"a_1111100000","เงินสดย่อย","1111100000","asset_current","account_kmitl.chart","False"
"a_1111100004","เงินสดย่อย","1111100004","asset_current","account_kmitl.chart","False"
"a_1112000000","เงินฝากธนาคาร","1112000000","asset_current","account_kmitl.chart","False"
"a_1112110000","เงินฝากธนาคาร - เงินงบประมาณ-ออมทรัพย์","1112110000","asset_current","account_kmitl.chart","False"
"a_1112110001","ธ.กรุงไทย สาขาลาดกระบัง บ/ช 69293-9","1112110001","asset_cash","account_kmitl.chart","True"
"a_1112110002","ธ.กรุงไทย สาขาลาดกระบัง บ/ช 70392-2","1112110002","asset_cash","account_kmitl.chart","True"
"a_1112110004","ธ.กสิกรไทย /ย่อยเทคโนฯ /SA-631-2-01000-1","1112110004","asset_cash","account_kmitl.chart","True"
"a_1112110005","ธ.กรุงไทย สาขาย่อยสถาบันฯบ/ช03452-5","1112110005","asset_cash","account_kmitl.chart","True"
"a_1112110006","ธ.กรุงไทย /สถาบันเทคโนฯ /SA-693-0-03453-3","1112110006","asset_cash","account_kmitl.chart","True"
"a_1112110008","ธ.กสิกรไทย /ย่อยเทคโนฯ /SA-631-2-06343-1","1112110008","asset_cash","account_kmitl.chart","True"
"a_1112110010","ธ.กรุงไทย สาขาลาดกระบัง บ/ช 70393-0","1112110010","asset_cash","account_kmitl.chart","True"
"a_1112110011","ธ.กรุงไทย /ย่อยเทคโนฯ /SA-693-0-16409-7","1112110011","asset_cash","account_kmitl.chart","True"
"a_1112110012","ธ.ไทยพาณิชย์/เทคโนฯ/SA-088-2-60881-2","1112110012","asset_cash","account_kmitl.chart","True"
"a_1112110013","ธ.กสิกรไทย/เทคโน/SA-034-3-83718-6","1112110013","asset_cash","account_kmitl.chart","True"
"a_1112120000","เงินฝากธนาคาร - เงินงบประมาณ-กระแส","1112120000","asset_cash","account_kmitl.chart","True"
"a_1112120001","ธ.กรุงไทย /หัวตะเข้ /CA-082-6-00127-0","1112120001","asset_cash","account_kmitl.chart","True"
"a_1112120002","ธ.กรุงไทย /หัวตะเข้ /CA-028-6-01583-8","1112120002","asset_cash","account_kmitl.chart","True"
"a_1112120003","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ /CA- 088-3-00005-9","1112120003","asset_cash","account_kmitl.chart","True"
"a_1112120004","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ /CA-088-3-00012-2","1112120004","asset_cash","account_kmitl.chart","True"
"a_1112120005","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ /CA- 088-3-00162-3","1112120005","asset_cash","account_kmitl.chart","True"
"a_1112120006","ธ.กสิกรไทย /ลาดกระบัง /CA-036-1-00165-6","1112120006","asset_cash","account_kmitl.chart","True"
"a_1112120007","ธ.ทหารไทย /ราชดำเนิน /CA- 05134-7","1112120007","asset_cash","account_kmitl.chart","True"
"a_1112120008","ธ.แห่งประเทศไทย (เงินงบประมาณ )/CA- 03070-0","1112120008","asset_cash","account_kmitl.chart","True"
"a_1112120009","ธ.กรุงไทยฯ( เงินงบประมาณ )/CA-028-6-01914-0","1112120009","asset_cash","account_kmitl.chart","True"
"a_1112120010","ธ.กรุงไทยฯ/ลาดกระบัง /CA-01915-9เงินนอกงบประมาณ ","1112120010","asset_cash","account_kmitl.chart","True"
"a_1112120011","ธ.กรุงไทยฯ /ลาดกระบัง /CA- 01916-7(เบิกแทนฯ)","1112120011","asset_cash","account_kmitl.chart","True"
"a_1112120012","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ /CA-00269-5","1112120012","asset_cash","account_kmitl.chart","True"
"a_1112120014","ธ.กสิกรไทย /ย่อยเทคโนฯ/CA-631-1-00001-0","1112120014","asset_cash","account_kmitl.chart","True"
"a_1112120015","ธ.แห่งประเทศไทย (เงินนอกงบประมาณ )/CA- 03074-3","1112120015","asset_cash","account_kmitl.chart","True"
"a_1112120016","ธ.กรุงศรีอยุธยา /ย่อยเทคโนฯ /CA-507-0-00013-4","1112120016","asset_cash","account_kmitl.chart","True"
"a_1112120018","ธ.กรุงไทย /ลาดกระบัง/CA-028-6-02077-7","1112120018","asset_cash","account_kmitl.chart","True"
"a_1112120019","ธ.กรุงไทย /ย่อยเทคโนฯ /CA-693-6-00035-5","1112120019","asset_cash","account_kmitl.chart","True"
"a_1112120021","ธ.กรุงไทย /ย่อยเทคโนฯ/CA-00045-2(ไทยเข้มแข็ง)","1112120021","asset_cash","account_kmitl.chart","True"
"a_1112120022","ธ.กรุงไทย /ลาดกระบัง /CA-028-6-02077-7(งบเงินกู้ไทยเข้มแข็ง)","1112120022","asset_cash","account_kmitl.chart","True"
"a_1112120023","ธ.กรุงไทย /เทคโนฯ /CA-693-6-00084-3(UNDO)","1112120023","asset_cash","account_kmitl.chart","True"
"a_1112120024","ธ.กรุงไทย /ลาดกระบัง /CA-028-6-02077-7(มาตรการกระตุ้นการลงทุนขนาดเล็กของรัฐ)","1112120024","asset_cash","account_kmitl.chart","True"
"a_1112120025","ธ.ไทยพาณิชย์/เทคโนฯ/CA-088-3-00581-3","1112120025","asset_cash","account_kmitl.chart","True"
"a_1112130000","เงินฝากธนาคาร-เงินงบประมาณ-ประจำ3-12เดือน","1112130000","asset_cash","account_kmitl.chart","True"
"a_1112130001","ธ.กสิกรไทย /ย่อยเทคโนฯ /FIX-00119-7/01","1112130001","asset_cash","account_kmitl.chart","True"
"a_1112130002","ธ.กสิกรไทย /ย่อยเทคโนฯ /FIX-631-3-00120-0/01","1112130002","asset_cash","account_kmitl.chart","True"
"a_1112130003","ธ.กรุงศรีอยุธยาฯ/ย่อยเทคโนฯ /FIX- 507-2-00316-9","1112130003","asset_cash","account_kmitl.chart","True"
"a_1112130004","ธ.กสิกรไทย /เทคโนฯ(งปม)/FIX-631-3-00256-8/01","1112130004","asset_cash","account_kmitl.chart","True"
"a_1112130005","ธ.ไทยพาณิชย์ /สวินทวงศ์ /FIX-461-3-08425-1","1112130005","asset_cash","account_kmitl.chart","True"
"a_1112130006","ธ.ไทยพาณิชย์ /เทคโนฯ /FIX-088-1-03673-7","1112130006","asset_cash","account_kmitl.chart","True"
"a_1112130007","ธ.ไทยพาณิชย์ /เทคโนฯ /FIX-088-1-03998-9","1112130007","asset_cash","account_kmitl.chart","True"
"a_1112130008","ธ.กรุงไทย/เทคโนฯ/FIX-693-2-00632-4(3ด)","1112130008","asset_cash","account_kmitl.chart","True"
"a_1112130601","ธ.ไทยพาณิชย์ /เทคโนฯ /FIX-088-1-03997-1(6ด)","1112130601","asset_cash","account_kmitl.chart","True"
"a_1112210000","เงินฝากธนาคาร - เงินรายได้-ออมทรัพย์","1112210000","asset_cash","account_kmitl.chart","True"
"a_1112210001","ธ.กรุงไทย /ลาดกระบัง / SA-028-1-03878-3","1112210001","asset_cash","account_kmitl.chart","True"
"a_1112210002","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ /SA-088-2- 03438-0","1112210002","asset_cash","account_kmitl.chart","True"
"a_1112210003","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ /SA-088-2- 03567-9","1112210003","asset_cash","account_kmitl.chart","True"
"a_1112210004","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ /SA-088-2-11066-5","1112210004","asset_cash","account_kmitl.chart","True"
"a_1112210005","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ /SA-088-2-16284-0","1112210005","asset_cash","account_kmitl.chart","True"
"a_1112210006","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ / SA-088-2-08080-2","1112210006","asset_cash","account_kmitl.chart","True"
"a_1112210007","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ / SA-088-2-26761-6","1112210007","asset_cash","account_kmitl.chart","True"
"a_1112210008","ธ.กรุงไทยฯ/ลาดกระบัง /SA-082-1-42368-1","1112210008","asset_cash","account_kmitl.chart","True"
"a_1112210009","ธ.กรุงศรีอยุธยา /ย่อยเทคโนฯ /SA- 507-1-00001-4","1112210009","asset_cash","account_kmitl.chart","True"
"a_1112210010","ธ.กรุงไทย /ย่อยเทคโนฯ /SA- 693-0-00315-8","1112210010","asset_cash","account_kmitl.chart","True"
"a_1112210011","ธ.กรุงไทย /ย่อยเทคโนฯ /SA-693-0-00580-0","1112210011","asset_cash","account_kmitl.chart","True"
"a_1112210012","ธ.กรุงไทยฯ /หัวตะเข้ /SA-082-0-12929-1","1112210012","asset_cash","account_kmitl.chart","True"
"a_1112210014","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ / SA-088-2-35786-9","1112210014","asset_cash","account_kmitl.chart","True"
"a_1112210015","ธ.เพื่อการเกษตรฯ /ลาดกระบัง / SA-12638-8","1112210015","asset_cash","account_kmitl.chart","True"
"a_1112210016","ธ.กรุศรีอยุธยา /ลาดกระบัง /SA- 264-1-46889-9","1112210016","asset_cash","account_kmitl.chart","True"
"a_1112210017","ธ.กสิกรไทย /ย่อยเทคโนฯ /SA-631-2-01778-2","1112210017","asset_cash","account_kmitl.chart","True"
"a_1112210018","ธ.กสิกรไทย /ย่อยเทคโนฯ /SA-631-2-01779-0","1112210018","asset_cash","account_kmitl.chart","True"
"a_1112210019","ธ.กสิกรไทย /ย่อยเทคโนฯ /SA-02644-7","1112210019","asset_cash","account_kmitl.chart","True"
"a_1112210022","ธ.กสิกรไทย /ย่อยเทคโนฯ /SA-631-2-02826-1","1112210022","asset_cash","account_kmitl.chart","True"
"a_1112210023","ธ.กรุงไทย /ย่อยเทคโนฯ /SA-05706-1","1112210023","asset_cash","account_kmitl.chart","True"
"a_1112210024","ธ.กรุงไทย /ย่อยเทคโนฯ /SA-05708-8","1112210024","asset_cash","account_kmitl.chart","True"
"a_1112210025","ธ.กรุงศรีอยุธยา /ย่อยเทคโนฯ /SA-507-1-09388-1","1112210025","asset_cash","account_kmitl.chart","True"
"a_1112210026","ธ.กรุงศร้อยูธยา /เทคโนฯ /SA-507-1-09386-5","1112210026","asset_cash","account_kmitl.chart","True"
"a_1112210027","ธ.กรุงศรีอยุธยา /ย่อยเทคโนฯ /SA-507-1-09387-3","1112210027","asset_cash","account_kmitl.chart","True"
"a_1112210028","ธ.กรุงศรีอยุธยา /ย่อยเทคโนฯ /SA-507-1-09385-7","1112210028","asset_cash","account_kmitl.chart","True"
"a_1112210029","ธ.กรุงศรีอยุธยา /ย่อยเทคโนฯ /SA-507-1-09403-4","1112210029","asset_cash","account_kmitl.chart","True"
"a_1112210031","ธ.กรุงศรีอยูธยา /ย่อยเทคโนฯ /SA-507-1-09402-6","1112210031","asset_cash","account_kmitl.chart","True"
"a_1112210032","ธ.กสิกรไทย /เทคโนฯ  /SA-631-2-05090-9","1112210032","asset_cash","account_kmitl.chart","True"
"a_1112210034","ธ.ไทยพาณิชย์ /เทคโนฯ / SA-088-2-43318-6","1112210034","asset_cash","account_kmitl.chart","True"
"a_1112210035","ธ.กรุงไทย /เทคโนฯ /SA-693-0-08275-9","1112210035","asset_cash","account_kmitl.chart","True"
"a_1112210036","ธ.กรุงไทย /เทคโนฯ /SA-693-0-08276-7","1112210036","asset_cash","account_kmitl.chart","True"
"a_1112210037","ธ.กรุงไทย /เทคโนฯ /SA-693-0-08325-9","1112210037","asset_cash","account_kmitl.chart","True"
"a_1112210038","ธ.กรุงศรีอยุธยา /เทคโนฯ /SA-507-1-00046-7","1112210038","asset_cash","account_kmitl.chart","True"
"a_1112210039","ธ.กรุงไทย /เทคโนฯ /SA-693-0-10131-1","1112210039","asset_cash","account_kmitl.chart","True"
"a_1112210040","ธ.กรุงไทย /เทคโนฯ /SA-693-0-10130-3","1112210040","asset_cash","account_kmitl.chart","True"
"a_1112210041","ธ.กรุงไทย /เทคโนฯ /SA-693-0-12059-6","1112210041","asset_cash","account_kmitl.chart","True"
"a_1112210042","ธ.กรุงไทย /เทคโนฯ /SA-693-0-12058-8","1112210042","asset_cash","account_kmitl.chart","True"
"a_1112210043","ธ.อิสลาม /สุวรรณภูมิ /SA-031-1-03680-5","1112210043","asset_cash","account_kmitl.chart","True"
"a_1112210044","ธ.กรุงไทย /เทคโนฯ /SA-693-0-13842-8","1112210044","asset_cash","account_kmitl.chart","True"
"a_1112210045","ธ.กรุงไทย /เทคโนฯ /SA-693-0-13844-4","1112210045","asset_cash","account_kmitl.chart","True"
"a_1112210046","ธ.กรุงไทย /เทคโนฯ / SA-693-0-13845-2","1112210046","asset_cash","account_kmitl.chart","True"
"a_1112210047","ธ.กรุงไทย /เทคโนฯ /SA- 693-0-15736-8","1112210047","asset_cash","account_kmitl.chart","True"
"a_1112210048","ธ.กรุงไทย /เทคโนฯ /SA-693-0-15737-6","1112210048","asset_cash","account_kmitl.chart","True"
"a_1112210049","ธ.กรุงศรีอยุธยา /บิ๊กซีศรีนครินทร์ /SA- 226-1-26543-9","1112210049","asset_cash","account_kmitl.chart","True"
"a_1112210050","ธ.กรุงไทย /ย่อยเทคโนฯ /SA-693-0-16394-5","1112210050","asset_cash","account_kmitl.chart","True"
"a_1112210051","ธ.กรุงไทย /ย่อยเทคโนฯ /SA-693-0-16395-3","1112210051","asset_cash","account_kmitl.chart","True"
"a_1112210052","ธ.กรุงไทย /เทคโนฯ/SA-693-0-16925-0","1112210052","asset_cash","account_kmitl.chart","True"
"a_1112210053","ธ.กรุงไทย เทคโนฯ /SA-693-0-23798-1","1112210053","asset_cash","account_kmitl.chart","True"
"a_1112210054","ธ.กรุงไทย /เทคโนฯ/SA-693-0-23800-7","1112210054","asset_cash","account_kmitl.chart","True"
"a_1112210055","ธ.กรุงไทย/ย่อยเทคโนฯ/SA-693-0-25650-1","1112210055","asset_cash","account_kmitl.chart","True"
"a_1112210056","ธ.กรุงไทย/ย่อยเทคโนฯ/SA-693-0-25649-8","1112210056","asset_cash","account_kmitl.chart","True"
"a_1112210057","ธ.กรุงศรีอยุธยา/เทคโนฯ/SA-507-1-17902-9","1112210057","asset_cash","account_kmitl.chart","True"
"a_1112210058","ธ.กรุงไทย/เทคโนฯ/SA 693-0-28389-4","1112210058","asset_cash","account_kmitl.chart","True"
"a_1112210059","ธ.กรุงศรีอยุธยา/เทคโน/SA-507-1-18069-8","1112210059","asset_cash","account_kmitl.chart","True"
"a_1112210060","ธ.ไทยพาณิชย์/เทคโน/SA-088-2-62988-4","1112210060","asset_cash","account_kmitl.chart","True"
"a_1112210061","ธ.กรุงไทย/เทคโน/SA-693-0-29530-2","1112210061","asset_cash","account_kmitl.chart","True"
"a_1112210062","ธ.กรุงไทย/เทคโน/SA-693-0-31185-5","1112210062","asset_cash","account_kmitl.chart","True"
"a_1112210063","ธ.กรุงไทย/เทคโน/SA-693-0-31750-0","1112210063","asset_cash","account_kmitl.chart","True"
"a_1112210064","ธ.กรุงไทย /เทคโนฯ /SA-693-0-31915-5","1112210064","asset_cash","account_kmitl.chart","True"
"a_1112210065","ธ.กรุงไทย/เทคโนฯ/SA-693-0-31323-8","1112210065","asset_cash","account_kmitl.chart","True"
"a_1112210066","ธ.กรุงไทย/เทคโนฯ/SA-693-0-32343-8","1112210066","asset_cash","account_kmitl.chart","True"
"a_1112210067","ธ.กรุงไทย/เทคโนฯ/SA-693-0-32328-4","1112210067","asset_cash","account_kmitl.chart","True"
"a_1112210068","ธ.กรุงไทย/เทคโนฯ/SA-693-0-33111-2","1112210068","asset_cash","account_kmitl.chart","True"
"a_1112210069","ธ.กรุงไทย/เทคโนฯ/SA-693-0-33916-4","1112210069","asset_cash","account_kmitl.chart","True"
"a_1112210070","ธ.กรุงไทย/เทคโนฯ/SA-693-0-33370-0","1112210070","asset_cash","account_kmitl.chart","True"
"a_1112210071","ธ.กรุงไทย/เทคโนฯ/SA-693-0-34152-5","1112210071","asset_cash","account_kmitl.chart","True"
"a_1112210072","ธ.กรุงไทย/เทคโนฯ/SA-693-0-31856-6","1112210072","asset_cash","account_kmitl.chart","True"
"a_1112210073","ธ.กรุงไทย/เทคโนฯ/SA-693-0-35513-5","1112210073","asset_cash","account_kmitl.chart","True"
"a_1112210074","ธ.กรุงไทย/เทคโนฯ/SA-693-0-34252-1","1112210074","asset_cash","account_kmitl.chart","True"
"a_1112210075","ธ.กรุงไทย/เทคโนฯ/SA-693-0-35725-1","1112210075","asset_cash","account_kmitl.chart","True"
"a_1112210076","ธ.ซีไอเอ็มบี/สำนักงานใหญ่ถนนหลังสวน/SA-70-1216623-3","1112210076","asset_cash","account_kmitl.chart","True"
"a_1112210077","ธ.กรุงไทย/เทคโนฯ/SA-693-0-42959-7","1112210077","asset_cash","account_kmitl.chart","True"
"a_1112210078","ธ.ทิสโก้/เซ็นทรัลลาดพร้าว/SA-0149-217-005088-5","1112210078","asset_cash","account_kmitl.chart","True"
"a_1112210079","ธ.กรุงไทย/เทคโนฯ/SA-693-0-54377-2","1112210079","asset_cash","account_kmitl.chart","True"
"a_1112210080","ธ.กรุงไทย/เทคโนฯ/SA-693-0-63048-9","1112210080","asset_cash","account_kmitl.chart","True"
"a_1112220000","เงินฝากธนาคาร - เงินรายได้-กระแส","1112220000","asset_cash","account_kmitl.chart","True"
"a_1112220001","ธ.กรุงไทย /ลาดกระบัง /CA- 028-6-00130-6","1112220001","asset_cash","account_kmitl.chart","True"
"a_1112220002","ธ.กรุงศรีอยุธยา /หัวตะเข้ /CA- 264-0-00888-7","1112220002","asset_cash","account_kmitl.chart","True"
"a_1112220003","ธ.ออมสิน /ลาดกระบัง /CA-001073000018(1-9)","1112220003","asset_cash","account_kmitl.chart","True"
"a_1112220004","ธ.เพื่อการเกษตรฯ /ลาดกระบัง /CA- 00036-9","1112220004","asset_cash","account_kmitl.chart","True"
"a_1112220005","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ /CA- 088-3-00171-2","1112220005","asset_cash","account_kmitl.chart","True"
"a_1112220006","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ /CA-088-3-00200-1","1112220006","asset_cash","account_kmitl.chart","True"
"a_1112220007","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ /CA-088-3-00300-7","1112220007","asset_cash","account_kmitl.chart","True"
"a_1112220008","ธ.กรุงไทย /ลาดกระบัง /CA-01515-3","1112220008","asset_cash","account_kmitl.chart","True"
"a_1112220009","ธ.กรุงไทย /ลาดกระบัง /CA-01575-7","1112220009","asset_cash","account_kmitl.chart","True"
"a_1112220010","ธ.กรุงศรีอยุธยา /ย่อยเทคโนฯ/CA-507-0-00001-1","1112220010","asset_cash","account_kmitl.chart","True"
"a_1112220011","ธ.กรุงไทย /ย่อยเทคโนฯ /CA-693-6-00001-0","1112220011","asset_cash","account_kmitl.chart","True"
"a_1112220012","ธ.กรุงศรีอยุธยา /ย่อยเทคโนฯ /CA-507-0-00033-8","1112220012","asset_cash","account_kmitl.chart","True"
"a_1112220014","ธ.กสิกรไทย ย่อยเทคโนฯ /CA-631-1-00112-2","1112220014","asset_cash","account_kmitl.chart","True"
"a_1112220015","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ /CA-088-3-00303-1","1112220015","asset_cash","account_kmitl.chart","True"
"a_1112220016","ธ.กรุงไทย /ย่อยเทคโนฯ /CA-693-6-00042-8","1112220016","asset_cash","account_kmitl.chart","True"
"a_1112220017","ธ.กสิกรไทย /ย่อยเทคโนฯ /CA-631-1-00333-8","1112220017","asset_cash","account_kmitl.chart","True"
"a_1112220018","ธ.กรุงศรีอยุธยา /เทคโนฯ/SA-507-1-13831-8","1112220018","asset_cash","account_kmitl.chart","True"
"a_1112220019","ธ.กสิกรไทย /เทคโนฯ /CA-631-1-00123-8","1112220019","asset_cash","account_kmitl.chart","True"
"a_1112220021","ธ.กรุงศรีอยุธยา /เทคโนฯ /CA-507-0-00071-8","1112220021","asset_cash","account_kmitl.chart","True"
"a_1112220022","ธ.กรุงศรีอยุธยา /เทคโนฯ /CA-507-0-00072-6","1112220022","asset_cash","account_kmitl.chart","True"
"a_1112220023","ธ.กรุงไทย /เทคโนฯ /CA- 693-6-00090-8","1112220023","asset_cash","account_kmitl.chart","True"
"a_1112220024","ธ.กรุงไทย /เทคโนฯ /CA-693-6-00091-6","1112220024","asset_cash","account_kmitl.chart","True"
"a_1112220025","ธ.กรุงศรีอยุธยา /เทคโนฯ /CA-507-0-00085-6","1112220025","asset_cash","account_kmitl.chart","True"
"a_1112220026","ธ.กรุงไทย/เทคโนฯ/CA-693-6-00109-2","1112220026","asset_cash","account_kmitl.chart","True"
"a_1112220027","ธ.กรุงไทย/เทคโนฯ/CA-693-6-00112-2","1112220027","asset_cash","account_kmitl.chart","True"
"a_1112220028","ธ.กรุงไทย/เทคโนฯ/CA-693-6-00120-3","1112220028","asset_cash","account_kmitl.chart","True"
"a_1112220029","ธ.ไอซีบีซี/สาขาสาธร/CA-110030977300000","1112220029","asset_cash","account_kmitl.chart","True"
"a_1112230000","เงินฝากธนาคาร - เงินรายได้-ประจำ 3-12 เดือน","1112230000","asset_cash","account_kmitl.chart","True"
"a_1112230001","ธ.กรุงไทย /ลาดกระบัง /FIX- 028-2-02173-6","1112230001","asset_cash","account_kmitl.chart","True"
"a_1112230002","ธ.กรุงไทย /ลาดกระบัง /FIX- 028-2-02287-2","1112230002","asset_cash","account_kmitl.chart","True"
"a_1112230003","ธ.กรุงไทย /ลาดกระบัง /FIX-028-2-02992-3","1112230003","asset_cash","account_kmitl.chart","True"
"a_1112230004","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ /FIX-088-1-01577-3","1112230004","asset_cash","account_kmitl.chart","True"
"a_1112230005","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ /FIX-088-1-00212-8","1112230005","asset_cash","account_kmitl.chart","True"
"a_1112230006","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ /FIX-088-1-01029-4","1112230006","asset_cash","account_kmitl.chart","True"
"a_1112230007","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ /FIX- 088-1-01351-9","1112230007","asset_cash","account_kmitl.chart","True"
"a_1112230008","ธ.ไทยพาณิชย์ ย่อยเทคโนฯ /FIX-088-1-00416-2","1112230008","asset_cash","account_kmitl.chart","True"
"a_1112230009","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ /FIX- 088-1-01495-5","1112230009","asset_cash","account_kmitl.chart","True"
"a_1112230010","ธ.กรุงศรีอยุธยา /ลาดกระบัง /FIX- 264-2-02666-1","1112230010","asset_cash","account_kmitl.chart","True"
"a_1112230011","ธ.กรุงศรีอยุธยาจำกัด /ย่อยเทคโนฯ /FIX-507-2-00333-0","1112230011","asset_cash","account_kmitl.chart","True"
"a_1112230012","ธ.กรุงศรีอยุธยา /ย่อยเทคโนฯ/FIX-507-2-00287-9","1112230012","asset_cash","account_kmitl.chart","True"
"a_1112230015","ธ.กรุงศรีอยุธยา /ลาดกระบัง /FIX- 264-2-02667-9","1112230015","asset_cash","account_kmitl.chart","True"
"a_1112230016","ธ.ออมสิน /ลาดกระบัง /FIX-090000230665","1112230016","asset_cash","account_kmitl.chart","True"
"a_1112230017","ธ.ออมสิน /ลาดกระบัง /FIX-090000230670","1112230017","asset_cash","account_kmitl.chart","True"
"a_1112230018","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ /FIX-088-1-00097-2","1112230018","asset_cash","account_kmitl.chart","True"
"a_1112230019","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ /FIX-088-1-00205-5","1112230019","asset_cash","account_kmitl.chart","True"
"a_1112230020","ธ.ไทยพาณิชย์ / ย่อยเทคโนฯ /FIX-088-1-00363-7","1112230020","asset_cash","account_kmitl.chart","True"
"a_1112230021","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ /FIX-088-1-00373-4","1112230021","asset_cash","account_kmitl.chart","True"
"a_1112230022","ธ.กรุงศรีอยุธยา /ย่อยเทคโนฯ/FIX-00229-5","1112230022","asset_cash","account_kmitl.chart","True"
"a_1112230023","ธ.กสิกรไทย /ย่อยเทคโนฯ/FIX-631-3-00002-6/01","1112230023","asset_cash","account_kmitl.chart","True"
"a_1112230024","ธ.กรุงศรีอยุธยา /ย่อยเทคโนฯ/FIX-00311-0","1112230024","asset_cash","account_kmitl.chart","True"
"a_1112230025","ธ.กรุงศรีอยุธยา /ย่อยเทคโนฯ/FIX-507-2-00419-9","1112230025","asset_cash","account_kmitl.chart","True"
"a_1112230026","ธ.กรุงศรีอยุธยา /ลาดกระบัง /FIX-264-2-04266-8","1112230026","asset_cash","account_kmitl.chart","True"
"a_1112230027","ธ.กรุงศรีอยุธยา /เทคโนฯ /FIX-507-2-00430-2","1112230027","asset_cash","account_kmitl.chart","True"
"a_1112230028","ธ.กรุงศรีอยุธยา /ลาดกระบัง /FIX-264-2-04331-4","1112230028","asset_cash","account_kmitl.chart","True"
"a_1112230029","ธ.กรุงศรีอยุธยา /เทคโนฯ /FIX-507-2-00457-0","1112230029","asset_cash","account_kmitl.chart","True"
"a_1112230030","ธ.กรุงศรีอยุธยา /ลาดกระบัง /FIX-264-2-04335-5","1112230030","asset_cash","account_kmitl.chart","True"
"a_1112230031","ธ.ไทยพาณิชย์ /เทคโนฯ /FIX-088-1-03298-7","1112230031","asset_cash","account_kmitl.chart","True"
"a_1112230032","ธ.ไทยพาณิชย์ /ย่อยเทคโนฯ /FIX-088-1-003386-0(3ด)","1112230032","asset_cash","account_kmitl.chart","True"
"a_1112230033","ธ.ไทยพาณิชย์ /บิ๊กซี สุวินทวงศ์(3ด.)/FIX-461-2-67188-5","1112230033","asset_cash","account_kmitl.chart","True"
"a_1112230034","ธ.ธนชาติ จำกัด/ถนนฉลองกรุง /FIX-198-1-00844-4(3ด.)","1112230034","asset_cash","account_kmitl.chart","True"
"a_1112230035","ธ.ไทยพาณิชย์ /บิ๊กซีสุวินทวงศ์ /FIX-461-3-13463-2","1112230035","asset_cash","account_kmitl.chart","True"
"a_1112230036","ธ.ไทยพาณิชย์ /เทคโนฯ /FIX-088-1-03563-4","1112230036","asset_cash","account_kmitl.chart","True"
"a_1112230037","ธ.ไทยพาณิชย์ /เทคโนฯ/FIX-088-1-03613-5","1112230037","asset_cash","account_kmitl.chart","True"
"a_1112230038","ธ.อิสลาม /สุวรรณภูมิ /FIX-031-2-00291-2","1112230038","asset_cash","account_kmitl.chart","True"
"a_1112230039","ธ.ไทยพาณิชย์ /ท่าอากาศยานสุวรรณภมิ /FIX-395-1-00787-8","1112230039","asset_cash","account_kmitl.chart","True"
"a_1112230040","ธ.ไทยพาณิชย์ /ท่าอากาศยานสุวรรณภูมิ /FIX- 395-1-00795-9","1112230040","asset_cash","account_kmitl.chart","True"
"a_1112230041","ธ.ไทยพาณิชย์ /เทคโนฯ/FIX- 088-1-03735-1","1112230041","asset_cash","account_kmitl.chart","True"
"a_1112230042","ธ.ไทยพาณิชย์ /ลาดกระบัง /FIX-146-1-03408-8","1112230042","asset_cash","account_kmitl.chart","True"
"a_1112230043","ธ.ไทยพาณิชย์ /เทคโนฯ /FIX- 088-1-03930-3","1112230043","asset_cash","account_kmitl.chart","True"
"a_1112230044","ธ.กรุงไทย /เทคโนฯ / FIX-693-2-00583-2","1112230044","asset_cash","account_kmitl.chart","True"
