id,budget_type,code,name,parent_id/id,note,active,fund_analytic_ids/id
budget_account_r4121030012,revenue,"4121030012","รายได้ค่าบริการทางวิชาการจากงานที่ปรึกษาโครงการและอื่น",budget_account_r43300,,true,
budget_account_r4121030013,revenue,"4121030013","รายได้จากการทดสอบ",budget_account_r43300,,true,
budget_account_r4121030014,revenue,"4121030014","รายได้จากค่าบริการงานวิจัย",budget_account_r43300,,true,
budget_account_r4121030015,revenue,"4121030015","รายได้ค่าบริหารโครงการ (เงินอุดหนุนวิจัยจากแหล่งทุนภายนอก)",budget_account_r43300,,true,
budget_account_r4121030016,revenue,"4121030016","รายได้เงินอุดหนุนวิจัยจากการปรับปรุง",budget_account_r43300,,true,
budget_account_r4121030017,revenue,"4121030017","รายได้พิเศษงวด ก",budget_account_r43300,,true,
budget_account_r4121030096,revenue,"4121030096","รายได้ค่าธรรมเนียมการใช้บริการโครงการคลินิกภาษา",budget_account_r43300,,true,
budget_account_r4121030097,revenue,"4121030097","รายได้จากเงินสนับสนุนเพื่อการอบรม วิจัย และพัฒนา",budget_account_r43300,,true,
budget_account_r4121030098,revenue,"4121030098","รายได้จากการใช้เครื่องมือกลางภายใต้ศูนย์วิจัยร่วมภาครัฐ-เอกชน",budget_account_r43300,,true,
budget_account_r4121030099,revenue,"4121030099","รายได้จากงานบริการอื่น ๆ",budget_account_r43300,,true,
budget_account_r43400,revenue,"43400","รายได้จากเงินผลประโยชน์",,,true,
budget_account_r4121040001,revenue,"4121040001","รายได้ค่าธรรมเนียมหอพักนักศึกษา",budget_account_r43400,,true,
budget_account_r4121040002,revenue,"4121040002","รายได้ค่าเช่าหอพักนักศึกษา",budget_account_r43400,,true,
budget_account_r4121040003,revenue,"4121040003","รายได้ค่าเช่าร้านค้าและสถานที่",budget_account_r43400,"ผู้เช่าระบุประเภท ให้ทุนการศึกษา ค่าบำรุงการศึกษา และค่าบำรุงห้องสมุด",true,
budget_account_r4121040004,revenue,"4121040004","รายได้จากการจำหน่ายผลผลิตทางการเกษตร",budget_account_r43400,,true,
budget_account_r4121040005,revenue,"4121040005","รายได้จากการจำหน่ายน้ำดื่มแคแสด",budget_account_r43400,,true,
budget_account_r4121040006,revenue,"4121040006","รายได้ค่าบริการสระว่ายน้ำ และศูนย์กีฬา",budget_account_r43400,,true,
budget_account_r4121040007,revenue,"4121040007","รายได้ค่าสมัครสมาชิกสระว่ายน้ำ",budget_account_r43400,,true,
budget_account_r4121040008,revenue,"4121040008","รายได้ค่าเรียนว่ายน้ำ",budget_account_r43400,,true,
budget_account_r4121040009,revenue,"4121040009","รายได้จากการจำหน่ายตำรา",budget_account_r43400,,true,
budget_account_r4121040010,revenue,"4121040010","รายได้จากการลงทุนหรือร่วมลงทุนจากทรัพย์สินของสถาบันฯ",budget_account_r43400,,true,
budget_account_r4121040012,revenue,"4121040012","รายได้จากค่าบำรุงโรงอาหาร",budget_account_r43400,,true,
budget_account_r4121040013,revenue,"4121040013","รายได้ค่าไฟฟ้าคอนโด 12 ชั้น",budget_account_r43400,,true,
budget_account_r4121040015,revenue,"4121040015","รายได้ค่าเช่าคอนโด",budget_account_r43400,,true,
budget_account_r4121040016,revenue,"4121040016","รายได้ค่าบริการห้องออกกำลังกาย",budget_account_r43400,,true,
budget_account_r4121040017,revenue,"4121040017","รายได้ค่าบริการสนามแบดมินตัน",budget_account_r43400,,true,
budget_account_r4121040018,revenue,"4121040018","รายได้ค่าบริการสนามเทนนิส",budget_account_r43400,,true,
budget_account_r4121040019,revenue,"4121040019","รายได้ค่าเช่าบ้านพัก",budget_account_r43400,,true,
budget_account_r4121040021,revenue,"4121040021","รายได้ค่าน้ำคอนโด 12 ชั้น",budget_account_r43400,,true,
budget_account_r4121040022,revenue,"4121040022","รายได้ค่าไฟฟ้าและน้ำประปา",budget_account_r43400,,true,
budget_account_r4121040023,revenue,"4121040023","รายได้จากงานพระราชทานปริญญาบัตร",budget_account_r43400,,true,
budget_account_r4121040024,revenue,"4121040024","รายได้ค่าน้ำประปาร้านค้า",budget_account_r43400,,true,
budget_account_r4121040025,revenue,"4121040025","รายได้ค่าไฟฟ้าร้านค้า",budget_account_r43400,,true,
budget_account_r4121040026,revenue,"4121040026","รายได้ค่าไฟฟ้าและน้ำประปาหอพักนักศึกษา",budget_account_r43400,,true,
budget_account_r4121040027,revenue,"4121040027","รายได้ค่าไฟฟ้าบ้านพักสถาบัน",budget_account_r43400,,true,
budget_account_r4121040034,revenue,"4121040034","รายได้ค่ารถโดยสารสวัสดิการ",budget_account_r43400,,true,
budget_account_r4121040028,revenue,"4121040028","รายได้ค่าน้ำประปาบ้านพักสถาบัน",budget_account_r43400,,true,
budget_account_r4121040029,revenue,"4121040029","รายได้ของสำนักส่งเสริมและบริการวิชาการฯ",budget_account_r43400,,true,
budget_account_r4121040031,revenue,"4121040031","รายได้จากการจำหน่ายครุภัณฑ์",budget_account_r43400,,true,
budget_account_r4121040032,revenue,"4121040032","รายได้จากการขอใช้สถานที่",budget_account_r43400,,true,
budget_account_r4121040033,revenue,"4121040033","รายได้ค่าเช่าที่ราชพัสดุ",budget_account_r43400,,true,
budget_account_r4121040035,revenue,"4121040035","รายได้ค่าบำรุงจากร้านค้า",budget_account_r43400,,true,
budget_account_r4121040036,revenue,"4121040036","รายได้จากร้านค้าเพื่อจ้างเหมาทำความสะอาด",budget_account_r43400,,true,
budget_account_r4121040037,revenue,"4121040037","เงินจัดสรรรายได้คงเหลือจากการดำเนินการสอบคัดเลือกจาก สกอ.",budget_account_r43400,,true,
budget_account_r4121040038,revenue,"4121040038","รายได้ค่าบำรุงหน่วยงานต้นสังกัดของบุคลากรภายใน",budget_account_r43400,,true,
budget_account_r4121040039,revenue,"4121040039","รายได้ส่วนแบ่งเปอร์เซ็นต์จากการจำหน่ายสินค้าจากตู้สินค้าอัตโนมัติ",budget_account_r43400,,true,
budget_account_r4121040041,revenue,"4121040041","รายได้จากการจำหน่ายสินค้าของคณะ",budget_account_r43400,,true,
budget_account_r4121040042,revenue,"4121040042","รายได้จากการจำหน่ายของที่ระลึก",budget_account_r43400,,true,
budget_account_r4121040043,revenue,"4121040043","รายได้ค่าทำบัตรนักศึกษาหอพัก",budget_account_r43400,,true,
budget_account_r4121040044,revenue,"4121040044","รายได้จากการจำหน่ายวัสดุอุปกรณ์(ซาก,พัสดุ)",budget_account_r43400,,true,
budget_account_r4121040045,revenue,"4121040045","รายได้ค่าใบรับรองแพทย์",budget_account_r43400,,true,
budget_account_r4121040046,revenue,"4121040046","รายได้ค่าบัตรติดรถยนต์",budget_account_r43400,,true,
budget_account_r4121040047,revenue,"4121040047","รายได้จากการชดใช้ค่าเสียหาย (เช่น กรณีรถบรรทุกเกี่ยวสายไฟฟ้า )",budget_account_r43400,,true,
budget_account_r4121040048,revenue,"4121040048","รายได้ค่าน้ำประปาจากการขอใช้สถานที่",budget_account_r43400,,true,
budget_account_r4121040049,revenue,"4121040049","รายได้ค่าไฟฟ้าจากการขอใช้สถานที่",budget_account_r43400,,true,
budget_account_r4121040050,revenue,"4121040050","รายได้จาการชดใช้กรณีทำลายอุปกรณ์ล็อคล้อ",budget_account_r43400,,true,
budget_account_r4121040051,revenue,"4121040051","รายได้ค่าบริการตรวจร่างกายของนักศึกษา และนักศึกษาใหม่",budget_account_r43400,,true,
budget_account_r4121040096,revenue,"4121040096","รายได้เงินสนับสนุนจากศูนย์เกษตรฯชุมพร",budget_account_r43400,,true,
budget_account_r4121040097,revenue,"4121040097","รายได้เงินสนับสนุนจากโรงนมกรมหลวงชุมพร",budget_account_r43400,,true,
budget_account_r4121040098,revenue,"4121040098","รายได้ค่าบำรุงส่วนของสำนักส่งเสริมฯ",budget_account_r43400,,true,
budget_account_r4121040099,revenue,"4121040099","รายได้เบ็ดเตล็ดอื่น",budget_account_r43400,,true,
budget_account_r_interest,revenue,"r_interest","รายได้ดอกเบี้ย",,,true,
budget_account_r4123000001,revenue,"4123000001","รายได้จากดอกเบี้ยเงินฝากธนาคารและสถาบันการเงิน",budget_account_r_interest,,true,
budget_account_r4123000002,revenue,"4123000002","รายได้ดอกเบี้ยจากการลงทุน",budget_account_r_interest,,true,
budget_account_r43500,revenue,"43500","รายได้จากการรับบริจาค หรือ เงินอุดหนุน",,,true,
budget_account_r4122000001,revenue,"4122000001","รายได้จากการรับบริจาคหรือเงินอุดหนุน",budget_account_r43500,,true,
budget_account_r4122000002,revenue,"4122000002","รายได้จากการรับบริจาค (อาคาร)",budget_account_r43500,,true,
budget_account_r4122000003,revenue,"4122000003","รายได้จากการรับบริจาค (ครุภัณฑ์)",budget_account_r43500,,true,
budget_account_r4122000004,revenue,"4122000004","รายได้จากการรับบริจาค-สินทรัพย์ไม่มีตัวตน",budget_account_r43500,,true,
budget_account_r4122000005,revenue,"4122000005","รายได้จากการรับบริจาค (สินทรัพย์โครงสร้างพื้นฐาน)",budget_account_r43500,,true,
budget_account_r4122000006,revenue,"4122000006","รายได้จากเงินบริจาค-ทอท.",budget_account_r43500,,true,
budget_account_r4122000008,revenue,"4122000008","รายได้จากการรับเงินบริจาคครบรอบสถาบัน",budget_account_r43500,,true,
budget_account_r4122000009,revenue,"4122000009","รายได้จากเงินสมทบเททองหล่อพระ/ค่าเช่าพระ",budget_account_r43500,,true,
budget_account_r4122000011,revenue,"4122000011","รายได้จากการรับเงินสนับสนุนเพื่อการศึกษา",budget_account_r43500,,true,
budget_account_r4122000012,revenue,"4122000012","รายได้จากการรับบริจาคผู้ประสบภัยน้ำท่วม",budget_account_r43500,,true,
budget_account_r4122000014,revenue,"4122000014","รายได้จากการรับเงินสนับสนุนค่าใช้จ่ายในการจัดงาน",budget_account_r43500,"สนับสนุนกิจกรรมสถาบัน เช่น งานปีใหม่ งานวิ่งการกุศล เป็นต้น",true,
budget_account_r4122000015,revenue,"4122000015","รายได้จากการรับเงินสนับสนุนกิจกรรม/โครงการของนักศึกษา",budget_account_r43500,,true,
budget_account_r4122000016,revenue,"4122000016","รายได้จากเงินบริจาคเพื่อสนับสนุนการวิจัย (เช่น การทำข้อตกลง MOU เป็นต้น)",budget_account_r43500,,true,
budget_account_r4122000017,revenue,"4122000017","รายได้จาการรับบริจาค (อาคารที่พักอาศัย -ทอท.)",budget_account_r43500,,true,
budget_account_r4122000018,revenue,"4122000018","รายได้จากเงินบริจาคโครงการ Love4",budget_account_r43500,,true,
budget_account_r4122000021,revenue,"4122000021","รายได้จากการอุดหนุน-หน่วยงานภาครัฐ(สถาบันไทยโคเซ็น)",budget_account_r43500,,true,
budget_account_r4122000023,revenue,"4122000023","รายได้จากการอุดหนุน-หน่วยงานภาครัฐ(โครงการผลิตบัณฑิตพันธุ์ใหม่)",budget_account_r43500,,true,
budget_account_r4122000024,revenue,"4122000024","รายได้จากการอุดหนุน-หน่วยงานภาครัฐ(โครงการเรียนรู้ตลอดชีวิตฯ)/(Upskill/Reskill)",budget_account_r43500,,true,
budget_account_r4122000025,revenue,"4122000025","รายได้จากการอุดหนุน-หน่วยงานภาครัฐ(การทำข้อตกลง MOU เป็นต้น)",budget_account_r43500,,true,
budget_account_r43600,revenue,"43600","เงินบริจาคหรือเงินอุดหนุน",budget_account_r43500,,true,
budget_account_r2210000001,revenue,"2210000001","กองทุนการศึกษาสมาคมศิษย์เก่า สจล.",budget_account_r43600,,true,
budget_account_r2210000002,revenue,"2210000002","กองทุนการศึกษา นท.ทินกรฯ สจล.",budget_account_r43600,,true,
budget_account_r2210000003,revenue,"2210000003","กองทุนการศึกษา สจ.พิชัย ฮั่งจันทร์เพ็ญ",budget_account_r43600,,true,
budget_account_r2210000004,revenue,"2210000004","กองทุนการศึกษา ดร.อดิศัย โพธารามิก",budget_account_r43600,,true,
budget_account_r2210000005,revenue,"2210000005","สจล.กองทุนบริษัทปูนซีเมนต์ไทยและบริษัทในเครือ",budget_account_r43600,,true,
budget_account_r2210000006,revenue,"2210000006","เงินทุนการศึกษา สจ.ประสม-ยุภาพงศ์ รังสิโรจน์",budget_account_r43600,,true,
budget_account_r2210000007,revenue,"2210000007","เงินทุนการศึกษา ทุนนายแก้วขวัญ วัชโรทัย",budget_account_r43600,,true,
budget_account_r2210000008,revenue,"2210000008","เงินทุนการศึกษา สฤกดิ์คุณ สจล.",budget_account_r43600,,true,
budget_account_r2210000009,revenue,"2210000009","เงินทุนการศึกษา ศ.พงษ์ศักดิ์ วรสุนทโรสถ",budget_account_r43600,,true,
budget_account_r2210000010,revenue,"2210000010","เงินทุนการศึกษากลุ่มบริษัทสุราทิพย์ สจล.",budget_account_r43600,,true,
budget_account_r2210000011,revenue,"2210000011","เงินทุนการศึกษา 3 เอ็ม สจล.",budget_account_r43600,,true,
budget_account_r2210000012,revenue,"2210000012","เงินทุนเพื่อการศึกษา",budget_account_r43600,,true,
budget_account_r2210000013,revenue,"2210000013","เงินทุนประนอม พังงา",budget_account_r43600,,true,
budget_account_r2210000027,revenue,"2210000027","กองทุนการศึกษา คุณพรพิรุณ กวีสิทธิสาร สจล.",budget_account_r43600,,true,
budget_account_r2230000003,revenue,"2230000003","โครงการพัฒนากำลังคนด้านวิศวกรรมศาสตร์เทคโนโลยีและนวัตกรรม(โคเซ็น)",budget_account_r43600,,true,
budget_account_r2230000004,revenue,"2230000004","โครงการผลิตบัณฑิตพันธุ์ใหม่เพื่อสร้างกำลังคนที่มีสมรรถนะสูง สำหรับอุตสาหกรรม New Growth Engine",budget_account_r43600,,true,
budget_account_r43700,revenue,"43700","รายได้อื่น",,,true,
budget_account_r4121050001,revenue,"4121050001","เงินรับคืน-เงินเดือน",budget_account_r43700,,true,
budget_account_r4121050002,revenue,"4121050002","เงินรับคืน-ค่าจ้างประจำ",budget_account_r43700,,true,
budget_account_r4121050003,revenue,"4121050003","เงินรับคืน-ค่าจ้างชั่วคราว",budget_account_r43700,,true,
budget_account_r4121050004,revenue,"4121050004","เงินรับคืน-เงินประจำตำแหน่ง",budget_account_r43700,,true,
budget_account_r4121050005,revenue,"4121050005","เงินรับคืน-ค่าตอบแทน",budget_account_r43700,,true,
budget_account_r4121050006,revenue,"4121050006","เงินรับคืน-ค่าสาธารณูปโภค",budget_account_r43700,,true,
budget_account_r4121050007,revenue,"4121050007","เงินรับคืน-ค่าใช้สอย",budget_account_r43700,,true,
budget_account_r4121050008,revenue,"4121050008","เงินรับคืน-เงินอุดหนุนพนักงาน",budget_account_r43700,,true,
budget_account_r4121050009,revenue,"4121050009","เงินรับคืน-รายจ่ายอื่น",budget_account_r43700,,true,
budget_account_r4121050010,revenue,"4121050010","เงินรับคืนอื่นๆ",budget_account_r43700,,true,
budget_account_r4121050011,revenue,"4121050011","เงินรับคืน-โครงการวิจัย",budget_account_r43700,,true,
budget_account_r43800,revenue,"43800","บัญชีพักรายได้",,,true,
budget_account_r4124000001,revenue,"4124000001","บัญชีพักรายได้",budget_account_r43800,,true,
budget_account_r4124000002,revenue,"4124000002","บัญชีพักรายได้ค่าหน่วยกิจเพื่อจัดสรรเข้ากองทุ น",budget_account_r43800,,true,
budget_account_r4124000003,revenue,"4124000003","เงินสนับสนุนค่าสาธารณูปโภค 10 %",budget_account_r43800,,true,
budget_account_r4124000005,revenue,"4124000005","เงินสนับสนุนค่าใช้จ่ายระบบ Internet 2 %",budget_account_r43800,,true,
