appropriation_id/id,account_id/id,balance,source_analytic_id/id,department_analytic_id/id,activity_analytic_id/id,fund_analytic_id/id,note
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5101010038,"10450500.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5101010004,"2702400.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5101020045,"300700.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5101020051,"211100.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5101030245,"1291700.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5101010010,"50000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104030201,"50000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5101020014,"50000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5101020030,"50000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5101020037,"50000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104010202,"343000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104010201,"50000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104010203,"13000000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5103010000,"200000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5103020000,"200000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104010208,"200000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104030101,"207000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104010101,"144700.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104010104,"50000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104010105,"50000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104010102,"50000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104010109,"50000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104010111,"50000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104010112,"50000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104020003,"1000000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104020001,"2500000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104020005,"450000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104020008,"50000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5107010044,"10000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5107010088,"50000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5108000024,"150000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5108000020,"4403300.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5108000003,"50000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104010204,"150000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104010206,"150000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104010106,"100000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104030209,"1050000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5411000004,"1050000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_0702000000,"12707600.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5101010010,"50000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010111,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5101020019,"130000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010111,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104010101,"10000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010111,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104010109,"10000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010111,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5108000008,"200000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010111,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5108000009,"20000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010111,account_analytic_kmitl.fund_0100,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5107010022,"30000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010115,account_analytic_kmitl.fund_0500,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5107010501,"2920000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010115,account_analytic_kmitl.fund_0705,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5102010000,"315000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5102020000,"100000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5107010500,"223000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0705,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5107010500,"881600.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0705,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104030201,"30000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010118,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5107010500,"500000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010118,account_analytic_kmitl.fund_0705,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104010101,"200000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010119,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5101010010,"42500.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010223211,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5101020012,"3494900.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010223211,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5101020018,"202500.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010223211,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5101020011,"2482000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010223211,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5103010000,"69500.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010223211,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104010203,"262500.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010223211,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104010103,"1241400.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010223211,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5412000003,"82100.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010223211,account_analytic_kmitl.fund_0600,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5101020013,"362600.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010223212,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5101020018,"402800.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010223212,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5101020011,"167300.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010223212,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5101010010,"30300.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010223212,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5103010000,"54000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010223212,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104010203,"122500.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010223212,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104010103,"135600.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_09007010223212,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5101020104,"60000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_090100201,account_analytic_kmitl.fund_0400,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5104010203,"40000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_090100201,account_analytic_kmitl.fund_0400,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5107010500,"3698000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_090100201,account_analytic_kmitl.fund_0705,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5107010500,"192400.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_090100201,account_analytic_kmitl.fund_0705,
budget_appropriation_demo_dept02_source2_y2568,budget.budget_account_5107010202,"3700000.00",account_analytic_kmitl.source_2,account_analytic_kmitl.dept_02,account_analytic_kmitl.activity_060040401,account_analytic_kmitl.fund_0300,
budget_appropriation_demo_dept01160_source2_y2568,budget.budget_account_5412000004,3108800,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01160,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0600,
budget_appropriation_demo_dept01160_source2_y2568,budget.budget_account_5414000001,294300,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01160,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0600,
budget_appropriation_demo_dept01130_source2_y2568,budget.budget_account_5412000004,984400,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01130,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0600,
budget_appropriation_demo_dept01120_source2_y2568,budget.budget_account_5412000004,1313000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01120,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0600,
budget_appropriation_demo_dept01050_source2_y2568,budget.budget_account_5412000004,1184400,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01050,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0600,
budget_appropriation_demo_dept01070_source2_y2568,budget.budget_account_5412000004,974000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01070,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0600,
budget_appropriation_demo_dept01060_source2_y2568,budget.budget_account_5412000004,839100,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01060,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0600,
budget_appropriation_demo_dept01080_source2_y2568,budget.budget_account_5412000004,13259900,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01080,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0600,
budget_appropriation_demo_dept01290_source2_y2568,budget.budget_account_5412000004,1260700,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01290,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0600,
budget_appropriation_demo_dept01290_source2_y2568,budget.budget_account_5412000002,181900,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01290,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0600,
budget_appropriation_demo_dept01041_source2_y2568,budget.budget_account_5412000003,2400000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01041,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0600,
budget_appropriation_demo_dept01043_source2_y2568,budget.budget_account_5412000003,360000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01043,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0600,
budget_appropriation_demo_dept01043_source2_y2568,budget.budget_account_5412000004,1053000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01041,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0600,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5101020125,40000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_09007010222212,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5101020124,100000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_09007010222212,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5101020123,30000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_09007010222212,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5101020126,300000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_09007010222212,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5101020021,500000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_09007010222212,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5101020023,10000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_09007010222212,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5101020018,3500000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_09007010222212,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5101020013,1000000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_09007010222212,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5412000004,20000000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0600,ค่าครุภัณฑ์การศึกษา (ภาควิชาฯ)
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5104010204,1025300,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0600,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5103020000,2700000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5103010000,910000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5104010201,40000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5104010210,25000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5104010209,10000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5104010203,977500,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5101020127,500000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5101020026,1000000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5101020012,35000000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5101010010,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_09007010222211,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5107010202,10000000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_06004040140,account_analytic_kmitl.fund_0300,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5107030003,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_060040401,account_analytic_kmitl.fund_0300,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5107010092,500000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_090100201,account_analytic_kmitl.fund_0400,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5104010203,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_090100201,account_analytic_kmitl.fund_0400,จัดทำและตีพิมพ์เอกสารเผยแพร่ทางวิชาการ วารสารภายในสถาบัน)
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5101020104,200000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_090100201,account_analytic_kmitl.fund_0400,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5104010102,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_09007010119,account_analytic_kmitl.fund_0200,
budget_appropriation_demo_dept01_source2_y2568,budget.budget_account_5104010110,200000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_01,account_analytic_kmitl.activity_09007010119,account_analytic_kmitl.fund_0200,
